Year,Season,Location,Crop_Type,Temperature_C,Rainfall_mm,Humidity_pct,Soil_Type,Soil_Moisture_pct,Irrigation_mm,N_Fertilizer,P_Fertilizer,K_Fertilizer,Yield_kg_per_ha
2022,Zaid,Region_East,Rice,24.79,542.48,47.81,Clay,49.63,338.36,78.6,0.0,45.98,1199.42
2011,Rabi,Region_North,Maize,23.5,717.17,67.88,Sandy,64.15,272.02,76.2,28.26,53.79,1222.97
2024,Zaid,Region_Central,Rice,39.76,1209.43,61.32,Loam,16.75,369.05,168.52,14.9,45.96,1710.99
2013,Rabi,Region_East,Wheat,24.32,681.68,76.17,Clay,53.46,208.06,77.65,34.9,58.83,1304.67
2024,Rabi,Region_North,Wheat,23.82,219.09,29.53,Silt,45.64,510.44,82.71,41.92,63.44,1623.08
2015,Kharif,Region_East,Soybean,31.12,277.0,65.44,Loam,24.24,120.57,80.07,7.77,26.1,549.76
2011,Rabi,Region_South,Maize,25.07,1425.99,79.43,Loam,13.49,270.6,66.93,32.33,5.72,275.0
2024,Rabi,Region_North,Maize,16.66,1235.17,73.57,Silt,54.11,241.3,132.19,0.0,16.01,620.01
2017,Kharif,Region_East,Rice,28.84,669.2,81.74,Silt,25.25,464.65,98.56,36.15,41.43,2139.36
2017,Zaid,Region_South,Maize,31.1,1043.18,61.02,Loam,20.29,265.33,113.45,36.07,52.26,1261.41
2010,Zaid,Region_South,Rice,29.58,878.13,27.65,Clay,46.8,213.3,115.34,9.82,37.5,1587.31
2021,Rabi,Region_North,Wheat,26.43,1181.15,86.48,Silt,39.86,312.11,131.55,11.08,12.34,516.41
2012,Zaid,Region_West,Wheat,28.83,478.63,81.39,Sandy,48.62,181.65,124.05,75.31,45.94,1450.75
2019,Rabi,Region_Central,Wheat,21.2,487.11,93.53,Loam,46.46,296.66,167.35,46.82,40.23,1639.28
2018,Kharif,Region_North,Wheat,23.7,1195.81,71.11,Loam,90.18,280.54,93.28,26.02,43.22,219.68
2014,Kharif,Region_South,Wheat,31.89,352.03,76.24,Silt,50.85,733.38,96.31,33.38,76.19,354.04
2015,Rabi,Region_South,Rice,27.71,820.94,100.0,Silt,49.89,230.63,116.44,16.19,56.37,1547.01
2013,Kharif,Region_North,Wheat,28.19,786.59,42.23,Sandy,26.77,286.59,117.07,44.46,37.32,306.59
2019,Kharif,Region_West,Rice,34.04,1035.28,76.67,Sandy,63.44,332.72,60.68,37.68,13.48,1362.68
2025,Rabi,Region_Central,Wheat,22.27,841.96,88.27,Sandy,32.42,340.97,56.93,54.59,66.9,270.89
2011,Rabi,Region_East,Rice,10.36,760.39,73.19,Sandy,26.34,456.47,114.37,60.52,4.67,1536.2
2020,Kharif,Region_North,Rice,29.74,685.84,70.99,Loam,36.83,588.19,175.43,66.98,34.37,3270.7
2017,Zaid,Region_Central,Rice,31.12,501.56,47.75,Silt,46.6,179.84,179.39,57.2,16.0,1672.98
2020,Zaid,Region_Central,Maize,32.51,750.17,92.01,Clay,33.07,365.8,75.31,35.67,31.84,1233.77
2022,Rabi,Region_South,Rice,24.27,1149.53,86.03,Silt,26.85,275.34,102.78,12.84,38.19,1296.27
2015,Rabi,Region_East,Rice,19.58,714.22,89.24,Silt,26.53,349.55,126.5,34.13,13.69,1733.1
2014,Zaid,Region_North,Wheat,39.36,1221.88,69.68,Sandy,43.09,466.56,132.16,39.03,0.0,358.08
2018,Kharif,Region_South,Rice,29.67,1019.3,65.19,Sandy,48.4,544.15,81.06,47.91,20.68,1583.61
2010,Zaid,Region_South,Rice,31.0,942.97,69.9,Loam,49.64,431.2,188.1,28.78,12.92,1977.17
2014,Zaid,Region_West,Soybean,35.72,751.45,95.49,Sandy,16.67,347.3,97.19,15.98,20.86,51.84
2015,Zaid,Region_Central,Maize,32.09,611.48,66.1,Loam,27.54,453.95,134.76,45.12,34.34,2627.39
2014,Zaid,Region_North,Soybean,44.83,1304.48,92.23,Silt,53.97,173.79,106.83,88.34,70.43,82.12
2015,Rabi,Region_North,Wheat,21.95,1038.08,67.79,Silt,33.64,191.13,107.03,68.53,28.02,554.73
2015,Rabi,Region_North,Maize,24.76,758.19,57.14,Silt,43.04,325.27,150.27,63.82,29.4,2581.37
2016,Kharif,Region_South,Maize,26.25,1309.73,38.84,Loam,79.39,474.57,159.4,32.62,37.91,508.94
2025,Kharif,Region_West,Soybean,34.35,988.71,78.61,Loam,6.18,255.66,147.23,24.98,53.24,86.84
2013,Kharif,Region_East,Maize,31.54,373.85,81.52,Loam,38.06,271.44,84.67,55.24,51.23,2276.87
2023,Kharif,Region_South,Soybean,28.31,672.04,52.74,Sandy,50.62,2.64,66.18,65.21,1.62,493.78
2020,Zaid,Region_East,Rice,27.64,1018.13,92.15,Clay,25.27,658.25,226.41,34.75,19.1,875.97
2023,Rabi,Region_West,Soybean,16.45,1252.27,49.28,Sandy,37.98,265.51,132.28,28.31,62.15,73.69
2023,Rabi,Region_Central,Maize,25.09,1508.39,80.63,Clay,22.0,0.0,84.09,29.27,29.57,279.81
2023,Kharif,Region_North,Maize,23.07,807.67,81.36,Sandy,48.67,325.07,157.69,44.29,59.26,2536.46
2024,Kharif,Region_East,Wheat,36.54,984.87,86.1,Silt,29.93,370.93,83.76,38.67,54.34,229.28
2017,Zaid,Region_South,Wheat,25.69,616.53,40.44,Loam,33.54,265.5,198.74,40.29,0.0,634.0
2016,Zaid,Region_East,Wheat,31.11,533.78,86.0,Sandy,53.45,163.47,103.69,64.85,6.87,1284.23
2018,Kharif,Region_Central,Wheat,25.59,294.25,67.83,Loam,48.34,434.67,154.36,57.32,33.34,1498.96
2016,Rabi,Region_North,Maize,23.16,917.0,64.89,Sandy,54.6,417.47,118.2,36.51,48.01,957.24
2012,Rabi,Region_East,Wheat,23.13,1179.35,82.38,Silt,66.36,378.91,59.04,39.98,34.65,263.96
2012,Rabi,Region_Central,Soybean,25.22,1032.76,84.41,Loam,41.11,185.37,80.64,60.28,36.1,97.47
2024,Kharif,Region_South,Rice,22.37,826.14,40.17,Silt,71.75,208.69,89.3,50.57,40.7,1494.66
2017,Rabi,Region_West,Maize,19.18,1167.08,50.65,Clay,42.91,247.43,92.61,72.96,37.98,720.62
2014,Zaid,Region_South,Wheat,36.85,1685.23,87.99,Loam,59.76,237.83,127.5,53.53,39.35,308.84
2013,Zaid,Region_North,Maize,35.29,550.49,77.12,Sandy,39.57,393.81,22.73,45.17,0.0,1189.08
2017,Kharif,Region_South,Wheat,17.5,72.93,72.73,Loam,52.61,240.77,127.77,30.16,33.77,1244.57
2024,Zaid,Region_South,Maize,33.89,902.72,55.21,Clay,33.6,157.51,40.97,8.62,33.59,1057.53
2015,Kharif,Region_South,Wheat,24.84,1124.75,76.58,Clay,60.09,363.48,134.32,61.21,18.65,282.89
2011,Rabi,Region_South,Rice,20.04,335.8,88.28,Sandy,57.27,656.49,87.98,61.43,24.68,1172.13
2013,Rabi,Region_North,Wheat,21.86,1049.82,100.0,Silt,36.8,181.98,125.38,67.28,6.63,463.74
2021,Rabi,Region_Central,Soybean,30.79,698.87,64.69,Loam,42.34,193.57,66.64,15.6,47.72,214.61
2020,Zaid,Region_East,Maize,26.79,901.05,83.16,Silt,25.84,281.64,94.83,47.65,16.95,1453.52
2013,Kharif,Region_West,Maize,22.98,524.29,97.82,Silt,53.95,413.45,38.14,26.58,37.58,1139.84
2024,Rabi,Region_East,Soybean,25.25,505.84,48.27,Sandy,52.61,384.86,70.15,37.96,30.18,111.83
2015,Kharif,Region_East,Soybean,29.86,468.61,96.99,Loam,21.51,282.27,176.06,8.75,36.3,305.17
2015,Rabi,Region_West,Rice,29.04,1000.25,73.01,Clay,72.57,234.59,177.11,26.42,58.21,1501.04
2010,Zaid,Region_North,Maize,30.24,612.7,71.12,Sandy,45.96,614.89,70.23,37.93,25.33,1014.31
2023,Zaid,Region_West,Rice,38.05,880.92,61.87,Silt,36.52,471.59,106.46,47.89,38.0,2213.2
2017,Kharif,Region_North,Maize,30.08,808.85,64.54,Clay,57.98,560.28,138.33,55.0,52.76,1339.97
2015,Zaid,Region_East,Maize,34.65,445.96,58.82,Silt,32.17,405.43,123.22,71.82,43.08,3064.23
2012,Zaid,Region_North,Rice,40.12,822.82,55.7,Loam,59.6,285.98,96.96,37.62,24.12,1547.66
2023,Kharif,Region_Central,Maize,29.16,871.1,76.74,Silt,22.36,359.81,57.72,30.6,8.99,862.06
2018,Rabi,Region_West,Maize,28.22,1118.79,86.69,Clay,36.67,571.0,155.08,46.98,23.26,568.43
2011,Zaid,Region_Central,Rice,28.93,1248.3,54.28,Loam,38.69,377.08,99.69,46.11,43.63,1873.33
2024,Kharif,Region_East,Wheat,31.14,494.16,59.57,Sandy,31.84,42.25,54.18,17.69,39.08,912.82
2020,Zaid,Region_West,Rice,24.78,906.45,73.85,Silt,28.95,510.35,118.19,15.66,52.75,1773.16
2017,Zaid,Region_East,Maize,29.48,134.81,53.28,Loam,32.7,524.53,106.26,85.85,33.37,2779.31
2019,Zaid,Region_Central,Soybean,26.71,1055.37,73.66,Loam,32.02,485.59,99.65,45.46,24.51,91.87
2012,Zaid,Region_East,Wheat,38.1,1129.19,65.95,Sandy,32.96,98.6,125.06,55.93,10.3,292.91
2022,Kharif,Region_West,Soybean,38.69,0.0,45.43,Sandy,61.51,358.03,111.49,51.34,15.76,358.81
2021,Kharif,Region_West,Wheat,28.23,698.24,77.07,Clay,46.5,453.81,164.85,49.49,19.05,273.15
2014,Kharif,Region_East,Soybean,26.13,530.87,61.58,Loam,38.68,302.39,83.47,65.36,66.21,284.76
2015,Zaid,Region_West,Wheat,25.43,697.47,85.38,Loam,51.47,357.15,89.17,84.73,16.36,568.14
2019,Zaid,Region_West,Rice,33.32,638.02,67.07,Clay,38.57,383.99,150.86,51.17,16.59,2585.34
2015,Zaid,Region_East,Wheat,28.99,786.91,59.33,Silt,28.09,176.04,219.81,42.41,25.76,334.16
2013,Kharif,Region_Central,Wheat,27.26,1096.2,69.5,Loam,15.91,370.5,213.55,60.35,60.64,103.65
2012,Zaid,Region_West,Wheat,40.15,705.88,88.63,Loam,54.83,152.15,149.28,35.49,49.44,1062.68
2013,Rabi,Region_West,Maize,21.52,503.77,97.63,Silt,6.61,284.6,105.98,15.93,34.88,1546.73
2010,Zaid,Region_West,Soybean,34.93,740.71,78.9,Sandy,17.37,213.52,98.64,53.06,8.36,65.76
2013,Rabi,Region_West,Rice,23.26,724.03,61.16,Sandy,47.57,431.31,104.52,21.89,37.37,1517.27
2010,Zaid,Region_East,Soybean,25.22,774.02,70.49,Sandy,39.74,400.32,50.35,24.27,54.01,207.26
2021,Kharif,Region_Central,Soybean,20.78,611.61,68.52,Clay,61.89,385.11,147.32,14.69,64.64,91.6
2024,Zaid,Region_Central,Rice,34.44,908.79,67.75,Silt,30.34,342.29,172.85,0.0,0.0,2234.11
2010,Rabi,Region_North,Maize,31.52,1188.03,66.18,Sandy,51.54,365.39,114.6,13.59,21.19,448.98
2019,Rabi,Region_West,Wheat,24.57,419.3,55.52,Clay,37.35,601.32,203.72,42.14,38.56,491.97
2023,Zaid,Region_West,Maize,35.12,935.21,84.63,Silt,48.24,498.65,229.04,64.01,61.58,802.43
2025,Rabi,Region_North,Maize,18.48,1087.92,82.91,Sandy,42.55,155.76,155.4,29.32,10.24,1737.41
2015,Rabi,Region_Central,Wheat,28.07,669.81,70.35,Loam,47.56,219.88,93.19,26.14,14.55,2047.0
2014,Kharif,Region_South,Soybean,35.01,1175.66,88.88,Loam,43.22,268.71,85.67,38.73,27.17,135.39
2023,Zaid,Region_South,Wheat,28.52,781.83,78.87,Sandy,44.4,263.65,150.96,38.56,8.42,491.99
2020,Zaid,Region_Central,Rice,34.73,462.21,53.25,Sandy,23.67,175.95,162.13,38.88,0.0,1321.56
2024,Zaid,Region_West,Wheat,23.17,418.53,64.68,Clay,41.13,388.0,93.73,61.23,78.86,1262.64
2013,Rabi,Region_South,Soybean,26.62,1035.44,92.21,Loam,49.04,290.84,73.62,33.83,31.4,80.5
2022,Zaid,Region_East,Maize,29.14,1007.86,64.59,Silt,39.23,332.63,51.57,30.21,23.39,722.94
2020,Zaid,Region_East,Maize,25.86,1269.29,59.6,Sandy,38.47,43.6,78.25,40.27,12.73,878.37
2012,Kharif,Region_North,Wheat,32.01,1001.22,80.84,Silt,11.76,64.07,103.27,53.04,35.69,303.64
2010,Kharif,Region_Central,Rice,21.14,770.16,65.8,Sandy,63.01,218.82,163.62,97.27,25.42,2562.7
2015,Kharif,Region_Central,Soybean,31.71,944.69,78.41,Loam,19.49,391.19,97.09,74.92,52.15,87.24
2011,Rabi,Region_South,Maize,17.34,821.63,69.46,Sandy,30.73,371.7,0.0,44.93,14.92,577.34
2017,Zaid,Region_West,Wheat,25.27,700.23,58.05,Silt,28.17,451.13,93.79,29.75,36.03,321.91
2019,Kharif,Region_Central,Rice,30.3,635.19,59.6,Loam,44.45,194.89,106.67,38.29,35.16,2655.42
2014,Kharif,Region_South,Rice,29.14,283.1,44.71,Sandy,45.13,402.85,105.8,26.56,47.1,1381.51
2016,Kharif,Region_South,Maize,37.28,577.36,53.42,Loam,49.89,529.53,16.66,44.34,32.72,1567.03
2019,Zaid,Region_Central,Maize,25.58,794.1,79.43,Clay,50.56,438.99,106.35,46.45,47.88,1522.63
2021,Zaid,Region_South,Soybean,38.88,0.0,88.09,Silt,65.85,106.14,172.8,52.22,42.29,115.65
2011,Zaid,Region_North,Rice,26.31,645.54,60.84,Sandy,35.42,466.18,101.35,0.66,53.52,1623.75
2022,Rabi,Region_North,Soybean,27.6,1076.17,49.38,Sandy,27.53,348.94,93.01,22.5,48.16,59.4
2017,Rabi,Region_Central,Rice,28.53,1202.97,87.07,Sandy,36.48,368.12,89.11,69.05,32.66,1103.11
2011,Kharif,Region_West,Rice,31.61,641.77,87.51,Silt,23.42,674.34,126.13,17.96,69.51,2144.38
2013,Zaid,Region_North,Wheat,28.05,630.5,80.84,Clay,34.82,336.99,59.07,24.65,26.13,539.83
2010,Kharif,Region_North,Maize,22.39,584.01,48.24,Silt,16.73,394.68,74.66,33.51,67.05,1394.1
2024,Zaid,Region_Central,Rice,22.24,632.48,77.73,Sandy,27.46,314.07,164.88,68.43,58.11,1506.38
2014,Zaid,Region_East,Soybean,41.26,1142.79,78.27,Silt,14.69,263.51,146.84,53.27,50.03,80.57
2018,Zaid,Region_South,Maize,30.52,1288.76,83.51,Sandy,58.13,354.69,98.3,34.44,36.43,355.63
2010,Rabi,Region_North,Soybean,17.48,293.46,72.26,Silt,41.67,234.43,139.45,30.78,24.23,442.35
2018,Rabi,Region_East,Maize,17.28,556.56,58.75,Loam,68.2,321.83,83.21,26.35,42.23,1817.59
2020,Zaid,Region_West,Maize,32.84,240.96,63.93,Silt,56.66,254.75,82.72,14.89,42.04,1434.44
2024,Kharif,Region_East,Rice,28.03,791.41,87.66,Sandy,58.14,0.0,81.9,23.77,36.29,1349.57
2017,Zaid,Region_Central,Wheat,22.4,653.49,75.69,Sandy,37.9,226.24,57.21,75.22,49.17,686.95
2015,Zaid,Region_West,Rice,36.32,907.68,50.38,Silt,47.35,443.33,116.21,69.78,56.43,2172.16
2016,Kharif,Region_West,Maize,31.67,998.97,95.6,Silt,26.55,377.96,199.61,33.14,21.68,1078.42
2012,Zaid,Region_East,Rice,41.2,965.68,87.33,Loam,32.01,264.86,40.1,30.11,25.13,825.39
2023,Kharif,Region_Central,Rice,35.7,306.22,94.94,Clay,40.21,314.79,187.44,62.81,12.98,1564.38
2024,Rabi,Region_North,Maize,7.51,792.29,87.01,Clay,13.91,179.18,11.4,27.91,45.83,836.84
2010,Rabi,Region_East,Maize,30.08,291.28,56.07,Loam,32.4,195.33,139.96,53.34,69.74,2103.83
2014,Kharif,Region_North,Rice,36.04,1321.06,74.95,Clay,51.89,301.0,45.71,17.87,12.06,1044.91
2023,Rabi,Region_East,Rice,19.32,693.6,79.05,Clay,32.65,267.64,140.45,43.38,23.24,1688.4
2021,Rabi,Region_North,Rice,20.84,390.06,49.84,Sandy,28.96,186.96,87.48,30.57,11.06,718.6
2021,Kharif,Region_East,Soybean,32.06,636.72,52.41,Sandy,34.23,290.0,148.73,49.18,27.88,109.62
2011,Rabi,Region_West,Rice,17.93,862.36,81.15,Sandy,51.22,133.1,87.81,65.81,0.0,1205.88
2023,Zaid,Region_South,Soybean,30.79,1019.97,82.34,Silt,45.41,536.13,139.73,27.89,61.79,95.21
2014,Zaid,Region_West,Wheat,37.0,1190.09,100.0,Silt,36.62,434.34,111.34,18.68,53.46,293.87
2017,Kharif,Region_North,Soybean,32.59,818.87,66.09,Clay,40.26,0.0,168.33,34.04,43.68,273.16
2020,Rabi,Region_Central,Rice,19.67,699.85,44.76,Silt,52.86,425.79,112.23,66.75,57.98,1803.29
2018,Zaid,Region_West,Wheat,37.11,1005.52,67.73,Sandy,59.61,244.07,128.27,42.64,56.92,286.81
2011,Zaid,Region_South,Soybean,33.51,997.29,82.65,Silt,32.88,218.0,122.22,38.5,38.69,89.98
2021,Rabi,Region_North,Soybean,24.34,835.63,64.54,Clay,38.76,412.95,154.92,63.08,13.02,99.53
2012,Rabi,Region_West,Maize,20.43,1042.89,71.53,Sandy,58.67,278.54,157.22,50.37,24.84,1204.04
2012,Zaid,Region_East,Wheat,31.97,616.93,60.37,Clay,47.84,241.93,121.44,86.41,38.24,1313.85
2010,Zaid,Region_Central,Maize,28.13,792.79,87.9,Silt,18.96,100.7,50.54,18.18,24.45,966.38
2017,Kharif,Region_North,Wheat,20.3,190.11,81.17,Loam,26.6,437.34,80.83,39.82,74.57,1185.46
2025,Kharif,Region_West,Soybean,28.6,1216.96,57.7,Loam,27.07,455.48,151.22,12.35,43.14,117.73
2015,Zaid,Region_North,Maize,31.39,652.49,62.17,Sandy,33.76,324.2,57.89,18.19,42.06,1120.69
2021,Kharif,Region_East,Rice,30.69,1218.67,59.81,Clay,45.55,125.12,90.39,66.27,58.94,2403.44
2025,Zaid,Region_South,Soybean,38.06,603.14,42.11,Loam,68.28,345.39,95.43,21.95,45.54,90.99
2022,Zaid,Region_West,Wheat,28.74,890.67,58.57,Loam,38.76,396.16,110.48,71.32,34.7,405.52
2017,Kharif,Region_North,Wheat,28.16,816.42,43.41,Sandy,49.89,296.02,104.76,17.83,70.28,252.2
2020,Kharif,Region_North,Maize,33.83,619.4,84.0,Sandy,57.01,432.24,121.28,38.15,48.69,2284.68
2018,Rabi,Region_North,Maize,19.24,943.88,85.19,Clay,62.3,325.43,77.01,16.12,30.12,746.33
2014,Rabi,Region_South,Wheat,23.77,1183.08,65.52,Loam,57.02,345.61,84.98,53.1,43.57,527.0
2023,Rabi,Region_North,Soybean,20.96,1336.94,73.07,Clay,28.8,522.07,190.82,44.09,29.4,88.42
2021,Zaid,Region_Central,Maize,30.78,1022.82,86.06,Clay,18.24,226.22,175.86,65.16,23.59,1490.63
2023,Kharif,Region_Central,Rice,33.79,436.99,81.76,Sandy,30.57,64.79,140.29,56.88,55.8,1336.69
2012,Zaid,Region_North,Wheat,30.13,378.33,100.0,Clay,42.53,274.65,144.37,42.47,29.97,1358.11
2014,Kharif,Region_Central,Rice,33.95,1141.68,73.89,Silt,28.85,215.44,130.23,42.3,24.65,2244.12
2014,Zaid,Region_West,Wheat,22.24,500.81,91.79,Clay,15.62,86.72,117.16,14.69,43.62,1288.31
2014,Rabi,Region_Central,Rice,15.85,984.79,71.43,Loam,21.77,393.28,84.49,47.64,60.98,1284.81
2012,Rabi,Region_North,Soybean,11.41,840.18,68.21,Clay,85.1,300.13,177.22,38.07,0.0,61.19
2020,Rabi,Region_East,Wheat,17.17,1195.61,80.18,Silt,36.71,26.82,193.97,53.18,25.51,270.58
2023,Zaid,Region_West,Soybean,41.28,952.99,78.28,Silt,67.0,531.93,97.09,54.98,0.0,89.62
2019,Kharif,Region_South,Maize,29.91,790.83,60.88,Loam,36.48,190.81,163.11,27.15,0.0,3983.34
2023,Kharif,Region_North,Wheat,26.39,1418.37,57.64,Loam,51.89,207.62,101.67,25.53,40.96,352.36
2013,Rabi,Region_South,Soybean,26.91,1046.97,71.12,Clay,37.85,441.24,87.23,41.54,13.64,93.14
2018,Rabi,Region_East,Rice,27.62,966.42,41.65,Silt,40.11,364.23,101.24,34.76,55.31,1409.19
2022,Rabi,Region_South,Soybean,16.9,595.22,65.39,Silt,51.68,463.78,103.59,10.79,15.99,110.55
2019,Rabi,Region_North,Wheat,35.49,456.01,55.26,Clay,33.96,0.0,142.55,19.93,51.75,2187.72
2018,Kharif,Region_North,Soybean,31.38,722.16,61.35,Loam,22.09,257.1,100.64,61.51,45.79,111.17
2011,Zaid,Region_East,Rice,34.01,350.35,58.32,Silt,27.92,320.08,152.63,48.97,21.3,1546.6
2017,Zaid,Region_North,Rice,34.49,703.41,81.52,Clay,27.84,495.23,89.21,39.46,29.93,1427.62
2017,Zaid,Region_East,Rice,34.48,1040.29,76.7,Loam,41.26,173.3,116.04,65.0,43.47,2272.57
2016,Zaid,Region_East,Maize,28.89,1094.54,70.79,Clay,11.56,248.91,73.12,38.77,50.61,597.98
2017,Rabi,Region_North,Wheat,33.56,697.4,64.25,Loam,44.58,321.12,66.26,54.13,67.27,1016.27
2023,Rabi,Region_Central,Rice,21.57,1680.79,85.52,Loam,58.99,414.21,133.09,39.26,44.29,791.15
2025,Rabi,Region_East,Maize,27.79,1182.0,83.51,Silt,32.38,133.61,122.74,41.21,39.09,1157.22
2012,Zaid,Region_North,Rice,29.63,791.01,68.33,Sandy,30.18,421.75,99.99,102.83,40.47,1562.19
2022,Rabi,Region_Central,Soybean,19.74,1142.43,90.32,Silt,69.51,211.49,81.33,26.12,34.89,74.93
2015,Rabi,Region_East,Wheat,32.51,626.15,67.16,Clay,62.08,356.3,71.96,51.02,30.64,914.91
2010,Kharif,Region_Central,Soybean,29.46,876.17,73.07,Loam,46.41,271.05,132.73,50.59,21.33,120.31
2016,Kharif,Region_West,Maize,29.83,691.83,61.39,Silt,28.79,341.24,90.82,63.0,47.72,2038.06
2024,Rabi,Region_West,Soybean,24.42,436.47,64.1,Loam,48.76,331.81,183.81,38.55,23.17,371.88
2024,Kharif,Region_Central,Soybean,43.01,959.79,60.59,Silt,24.87,491.55,125.71,80.02,43.44,131.03
2010,Kharif,Region_East,Rice,40.84,798.23,80.31,Clay,20.16,264.65,139.78,32.78,39.3,2119.87
2018,Rabi,Region_North,Soybean,29.42,820.48,75.64,Clay,46.78,254.65,175.1,31.03,52.84,76.64
2010,Rabi,Region_South,Rice,37.27,791.86,54.21,Clay,32.83,460.26,85.63,56.87,44.73,1135.35
2010,Rabi,Region_North,Rice,18.28,530.57,78.5,Silt,9.65,510.04,136.71,64.61,24.49,1236.68
2024,Rabi,Region_South,Wheat,26.28,1276.5,96.89,Sandy,48.8,240.56,138.84,15.05,17.81,358.51
2016,Zaid,Region_South,Maize,32.38,874.62,60.1,Clay,61.9,403.85,98.09,24.59,60.77,1254.02
2011,Zaid,Region_East,Maize,23.15,719.91,59.24,Silt,49.89,171.92,57.38,43.41,31.58,1797.04
2023,Rabi,Region_Central,Maize,25.32,407.24,70.12,Sandy,32.52,404.73,32.52,51.9,67.95,1168.13
2014,Kharif,Region_North,Rice,27.55,1221.01,90.67,Silt,7.89,438.02,82.52,66.97,0.0,1053.31
2017,Rabi,Region_Central,Maize,30.67,1075.2,63.43,Silt,42.2,258.72,163.44,42.31,43.62,1668.44
2017,Rabi,Region_West,Rice,21.02,800.45,97.63,Clay,30.15,466.63,87.5,63.09,57.11,1171.32
2012,Kharif,Region_East,Wheat,27.74,414.76,54.14,Sandy,26.48,260.59,157.23,3.93,41.74,905.42
2016,Zaid,Region_East,Maize,39.67,1297.68,72.82,Silt,10.8,303.61,88.32,15.98,44.24,349.39
2012,Rabi,Region_West,Rice,22.67,690.56,44.48,Silt,68.16,358.67,120.62,39.85,51.44,1363.46
2015,Rabi,Region_North,Maize,28.81,598.55,55.96,Silt,23.54,155.99,140.01,60.89,56.54,2566.99
2015,Zaid,Region_West,Maize,34.12,785.26,66.8,Silt,12.68,96.17,160.06,33.56,52.07,2643.93
2012,Zaid,Region_North,Wheat,34.19,912.54,74.05,Clay,65.42,341.97,100.4,34.18,64.57,285.06
2016,Kharif,Region_South,Soybean,28.78,749.41,88.61,Silt,40.47,188.71,93.2,47.63,30.55,102.86
2012,Zaid,Region_East,Maize,34.51,0.0,59.51,Sandy,38.14,116.89,39.66,35.45,73.42,258.53
2017,Zaid,Region_North,Wheat,31.34,874.89,76.31,Loam,44.64,415.35,101.66,68.07,19.33,399.94
2019,Zaid,Region_Central,Maize,27.98,1076.77,49.91,Sandy,46.54,527.53,251.69,41.98,59.16,407.26
2025,Kharif,Region_Central,Maize,29.48,532.68,85.15,Silt,43.2,428.59,110.13,89.18,47.89,2533.29
2013,Zaid,Region_East,Maize,38.44,1268.17,89.66,Silt,17.4,122.31,62.0,43.03,84.82,435.59
2024,Zaid,Region_West,Maize,34.68,1062.46,85.56,Sandy,16.24,326.74,112.8,32.42,45.97,504.06
2024,Kharif,Region_West,Soybean,33.84,940.63,85.54,Loam,29.07,253.58,148.47,41.78,53.74,134.15
2022,Zaid,Region_North,Soybean,32.01,495.77,68.63,Clay,32.35,172.08,94.9,61.89,6.94,378.2
2010,Zaid,Region_West,Maize,22.31,883.66,74.15,Loam,34.6,312.77,75.37,36.71,57.09,1443.82
2013,Kharif,Region_East,Maize,23.89,906.48,68.55,Loam,43.43,289.87,220.5,0.0,45.64,2273.82
2023,Rabi,Region_North,Wheat,21.55,775.42,69.32,Loam,35.81,265.1,134.88,30.52,54.73,1013.82
2016,Kharif,Region_South,Wheat,24.32,1067.4,58.85,Sandy,29.79,448.22,181.27,0.0,20.94,185.27
2020,Zaid,Region_West,Rice,29.38,691.78,74.23,Loam,45.92,494.98,103.99,50.32,30.02,2489.65
2013,Zaid,Region_West,Soybean,29.2,718.51,76.27,Clay,50.71,251.51,190.94,17.58,43.63,92.83
2022,Zaid,Region_North,Maize,29.35,600.09,84.78,Silt,27.87,273.09,156.3,40.95,38.58,3274.62
2015,Kharif,Region_Central,Soybean,37.19,664.63,75.88,Sandy,19.48,262.87,140.45,10.57,45.45,73.78
2018,Zaid,Region_West,Wheat,31.74,755.0,83.22,Sandy,42.7,377.24,70.85,38.3,43.31,259.95
2010,Zaid,Region_East,Soybean,36.67,744.17,58.84,Loam,33.69,349.72,90.57,43.4,30.07,102.98
2022,Kharif,Region_West,Soybean,30.82,730.69,91.35,Silt,52.54,193.56,138.0,30.11,35.22,108.56
2014,Rabi,Region_South,Maize,30.08,1077.23,66.38,Silt,25.22,280.69,106.11,39.1,25.06,759.18
2020,Rabi,Region_West,Maize,28.1,1250.81,39.27,Silt,21.91,75.46,134.9,6.33,95.14,840.26
2016,Zaid,Region_Central,Wheat,29.04,415.44,64.16,Sandy,30.5,64.28,100.93,40.9,46.79,1364.79
2010,Kharif,Region_West,Maize,39.81,1243.84,78.65,Clay,47.8,122.88,136.86,27.23,75.12,1325.76
2023,Zaid,Region_North,Wheat,29.73,1002.34,71.23,Silt,34.73,262.29,93.79,41.77,19.19,328.71
2013,Kharif,Region_West,Wheat,31.0,532.08,40.87,Sandy,38.67,391.68,138.01,37.59,38.23,711.63
2015,Kharif,Region_Central,Rice,31.89,701.03,73.23,Loam,32.57,182.63,79.66,35.22,31.08,1876.16
2011,Rabi,Region_North,Rice,25.44,885.2,71.9,Silt,55.23,281.08,106.29,31.05,47.92,1670.34
2019,Rabi,Region_East,Rice,26.98,303.49,55.43,Loam,47.25,332.81,111.4,45.47,44.08,1371.26
2014,Kharif,Region_North,Soybean,26.22,773.98,78.47,Silt,17.16,530.4,83.93,73.35,17.26,92.17
